"target_id","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"SEPT7",6,26.1153234008945,0.00234575266243381,0.0092492026861754
"C9orf69",4,16.3363412342265,0.00234598733174221,0.0092492026861754
"SMEK1",9,43.1810570990703,0.00234913599192015,0.00925737969002568
"RP11-158K1.3",1,3.33691720025327,0.00234896070244418,0.00925737969002568
"PPIL4",1,6.51253227308691,0.00235511390014658,0.00927881486065069
"FAM210B",1,6.02562343137003,0.00236676620397789,0.00932259143308986
"MAPKAPK2",3,15.2851488303261,0.00236801718577046,0.00932325596289745
"DKC1",10,39.6089270407459,0.00236798950170029,0.00932325596289745
"PCDHA3",2,5.83851923178974,0.00236936990728393,0.00932645056719095
"RAD52",12,29.3506450388576,0.00238097873308325,0.00937000516041374
"PTRH2",3,18.4015588236525,0.00238537549013061,0.00938516426569088
"FAM160A2",5,22.2306811119438,0.00238649576394851,0.00938742820024406
"CTU1",1,4.18389526100084,0.00238851507316005,0.00939322670519846
"RUSC2",2,12.0560364101409,0.00238924453275792,0.00939395117637749
"MR1",5,19.179023141823,0.0024059271568526,0.00945738512101606
"TRERF1",3,15.1669005797054,0.00240976088400751,0.00947029431354138
"PABPC4",20,73.881376974235,0.00241249058900892,0.0094788598307947
"NACA",19,85.2086663950245,0.00241519445441778,0.00948731993961786
"SNTA1",1,5.51620021250337,0.00243101578629317,0.00954729222294166
"CCDC92",7,24.7262993612655,0.00243386122030101,0.00955628873394854
"FAM208A",7,31.3376157437474,0.00244146553824194,0.00958396212311924
"EMP1",5,19.7142152564114,0.0024435563431345,0.0095899845639782
"HEATR2",4,17.3092187753862,0.0024443327382255,0.00959084690204672
"MRPS2",6,23.0353161386951,0.00244962583129831,0.00960942701444411
"KHK",2,8.21098438555333,0.00245133638827348,0.0096121921196567
"LMAN2",6,28.5009180007719,0.00245144652468347,0.0096121921196567
"PGM5P2",1,1.16902759855058,0.00245588223103186,0.0096273936196696
"NUDT16",3,14.6735773674743,0.0024699683229213,0.0096804104266631
"MIR3180-1",1,2.42623458521234,0.00247844307581742,0.00971042374171668
"EIF4EBP1",2,10.0179325415198,0.00247886709916071,0.00971042374171668
"HRCT1",1,2.82231440245046,0.00247931708397537,0.00971042374171668
"CTD-3185P2.1",1,3.11743139559204,0.00248592845984982,0.00973410487153468
"TMEM51",5,20.8294651639354,0.00249275699794899,0.00975862538460875
"CFAP97",3,15.5481480821781,0.00249713841764293,0.00977355697355067
"TRABD",5,22.794629107335,0.00249944243706928,0.00978035288400333
"FAM73A",3,13.4673012963274,0.00250383740688122,0.00979532576820087
"CARS2",13,38.4551430269585,0.00250911545605625,0.0098137457871494
"C1QL1",1,4.09950948893866,0.00251165827922515,0.00982146175505449
"C11orf58",8,35.5947377646802,0.00251247295004225,0.00982241807494395
"MFAP1",1,7.02116864948783,0.00251307240973801,0.00982253279205449
"TXNDC15",7,27.2444327273302,0.0025167416814515,0.0098346433272234
"LA16c-380H5.5",1,2.58607343266588,0.0025174107200046,0.00983502705101117
"TAP2",10,41.3395537391979,0.0025180713400971,0.00983537771900543
"RP11-1143G9.5",1,2.16619172402659,0.00252627761181664,0.00986519423707818
"ABHD14B",7,22.9059774402578,0.00252871234731171,0.00987246431720676
"FAM206A",2,8.65944625999396,0.00253177033163911,0.0098821638069348
"TMED8",1,7.49195038502832,0.00253735244373261,0.00989965628376517
"MRPL3",5,25.0933466525107,0.00253740101857954,0.00989965628376517
"ELF2",9,28.6748887206425,0.00254550890151553,0.00992904072089903
"UPF2",3,11.2631376047565,0.00256046447520315,0.00998511598987666
"TTC6",2,5.31844405927656,0.0025679541358227,0.0100120574351866
"OCIAD1",16,57.3093736862981,0.00257601219996403,0.0100412023061494
"NPEPL1",6,29.5203391834539,0.00258183095485361,0.0100616072203512
"ACAD11",6,18.0247467498664,0.0025838903297854,0.0100673556064841
"TRIP13",4,16.6141753247472,0.00258473895706989,0.0100683851438746
"MSH6",8,44.8411245582924,0.00258608962178128,0.0100713693701785
"EPC2",2,9.2591067791691,0.00259271364011133,0.0100948843628199
"XPNPEP1",12,35.935437747874,0.00259342660030192,0.0100953788740628
"CCNG2",3,11.1971480891085,0.00261428373421479,0.0101739501024394
"GPRIN3",1,7.52160650735033,0.0026147919817518,0.0101739501024394
"LRSAM1",3,12.3844460423809,0.00262076986884086,0.0101949072183922
"URB2",2,9.44531619062543,0.00262919243132998,0.0102253626183712
"NFIX",4,13.1037082411307,0.0026315087700957,0.0102320615210966
"HMGN2",7,34.7928930946796,0.00263277486616337,0.0102342050052403
"KLHL7",6,23.2527491627281,0.00263324805782288,0.0102342050052403
"ACTR1B",3,13.9157096466874,0.00265196154975481,0.0103022876078299
"SERPINA6",3,6.26319957213254,0.00265185619558464,0.0103022876078299
"RARRES1",1,4.22432149142664,0.00268047282090175,0.0104107002324879
"ITGA1",4,10.0278189620038,0.00268814702668019,0.0104381530589752
"MGC4172",1,2.1321452704477,0.00269107425655011,0.0104471650216543
"PAIP2",3,15.5552195293912,0.00271194763295175,0.0105258269358247
"HMGB3",5,29.7423741561362,0.00271347319607255,0.0105293760574626
"RHBDF2",12,36.3006216026078,0.0027259431181877,0.0105744709007034
"AIMP2",4,14.2189121945007,0.00272632188408641,0.0105744709007034
"HORMAD1",6,20.5638379467333,0.00274244312750115,0.0106346055916537
"MAPK8",10,38.8634497199398,0.00274849102808595,0.0106556597486257
"ISCA2",3,14.3386398065333,0.00275783843521621,0.0106894934533949
"UBE2D3",20,74.3773909700884,0.00276034998549038,0.0106968218398592
"DAPK1",9,33.0839560623473,0.00276288519876404,0.0107042386079392
"GPBP1L1",11,39.3377062795005,0.00276937921116964,0.0107269861576533
"SMAP1",3,13.8233406770246,0.00277069849497816,0.0107296840570867
"AC005682.5",3,11.7821981800044,0.00277522618255974,0.0107448026740049
"RP11-474P2.6",1,2.89919027263593,0.00277938411456568,0.0107584832419349
"HOXC4",1,4.67783237289218,0.00278550970423836,0.0107797723931542
"RP11-503C24.6",1,4.34549243879299,0.00278780742925888,0.0107862416794748
"LZTS2",6,23.2805390690347,0.00279762401564308,0.010821792583187
"RP11-546D6.3",1,4.97740165142483,0.00280354129712362,0.0108422475888087
"SCYL3",4,14.3005501009575,0.00280722463610609,0.0108540559370448
"MDM1",8,28.5638456744146,0.00280967538526885,0.010861094281534
"RP11-521B24.3",2,5.76106587590095,0.0028152362538463,0.0108801492636873
"NUP98",12,45.2993328135853,0.00281923268604769,0.0108931509190212
"CDC42",4,20.3383284146128,0.00282135670118909,0.0108989135885172
"PDE1A",1,0.92237910067026,0.00283663124945577,0.0109554628551611
"EVC2",3,7.29849461207461,0.00285781220157001,0.0110347930122926
"RNFT1",8,26.1293475842865,0.00285864438414577,0.0110355330706806
"ATPAF2",10,27.103801143472,0.00286250565083198,0.0110479636779086
"RPL14",6,22.727693964052,0.00286529713540439,0.0110562607717542
"SCARA5",2,7.97554618888753,0.00286687779864329,0.011059883025711
"SNX11",7,26.4650335693283,0.00287856304271169,0.0111024765307544
"DOT1L",4,16.1605913011483,0.00290030459951343,0.0111838289939608
"IQCE",6,21.0064269159532,0.0029030016380845,0.0111917241491514
"PDE4DIP",6,19.64842798143,0.00291125490613975,0.0112210314939333
"TSG101",6,24.6294372821188,0.00291528019442973,0.0112340332072981
"MAP2K1",3,15.9369780733178,0.0029225266829753,0.0112594392265164
"PPP1R14B",2,9.61435012189485,0.00292355183507616,0.0112608706833282
"STRN3",6,21.5571680425665,0.00293179517680289,0.011290098145091
"ITGB8",1,3.61924820749665,0.00293666052460696,0.011306307078984
"EMC7",2,10.1773690224171,0.00294887537708482,0.0113507984521435
"CEP57",6,24.4693096614266,0.00295532160482081,0.0113730703438592
"TP53",10,31.1741176927804,0.00296617675547087,0.0114097475597249
"B9D2",3,12.5424032748641,0.00296597066837129,0.0114097475597249
"GOT2",6,21.9453103202476,0.0029705117645988,0.0114238721411323
"GPX3",2,8.69873596596865,0.00297137244007811,0.0114246319504811
"DIDO1",4,24.8387266487466,0.0029726979657572,0.0114271783248618
"MVB12B",3,11.0643162689214,0.00297816429720771,0.0114456374473771
"BATF3",3,9.34897861678686,0.00298415253657331,0.0114660936781047
"C19orf48",12,57.7577434270549,0.00299263401389431,0.011496118489495
"DNAJC2",7,24.5880379002092,0.00300346140516923,0.0115351396677799
"CSTA",1,2.54365594631774,0.00300766358636497,0.0115487042410256
"PNPLA7",4,8.8960001154589,0.00300923437343866,0.0115521611007074
"AC243655.1",1,4.77546611689066,0.0030126789568916,0.0115628081417432
"MED30",2,6.11716445257764,0.00301436265907519,0.0115666935975961
"ZC3HAV1",4,19.8877794964054,0.00301994082465701,0.0115855178062827
"TMEM81",1,3.98553606959998,0.00302290579347987,0.0115943107559805
"NSF",4,18.4698597446964,0.0030254672252515,0.0115989708108273
"C17orf85",5,25.213333735982,0.00302514568689377,0.0115989708108273
"RPP25",1,6.54424217069127,0.00303028082172233,0.0116148405511577
"XPO6",11,38.3834815434386,0.00303588500892725,0.0116337328333647
"TXLNG",2,9.89446330801051,0.00303969298664289,0.0116457350382189
"USP4",6,20.677246859265,0.00304051886829059,0.0116463093778965
"FIS1",4,19.1039022371385,0.00304568436994262,0.0116635021137456
"TRIO",15,53.8533817296875,0.00305109962194657,0.0116816434192261
"DCP1A",3,9.32502099171216,0.00305911855156417,0.0117097430626303
"ABCD3",6,20.7545763820714,0.00306172572693839,0.0117171196244828
"FAM63B",2,9.17862966264251,0.00307347873443298,0.0117594859239498
"CLEC16A",4,18.1088938818093,0.00307672254086888,0.0117692834495182
"ATF6",1,7.40638837136579,0.00309443157049445,0.0118312471153524
"ARF4",6,24.533002714421,0.00309498117992301,0.0118312471153524
"CHCHD3",3,15.4339834381234,0.00309433661240577,0.0118312471153524
"TRAF3",6,25.7967233042508,0.00310437104184073,0.0118645094675851
"TMEM33",7,30.4089489305511,0.00310563743004769,0.0118667170730299
"AP2S1",5,22.3721256411224,0.0031142181299196,0.0118968656674911
"NREP",5,15.9176864504806,0.00311573367281577,0.0119000167255471
"ARAP1",14,48.573270815013,0.00311847416379339,0.0119078438315595
"EXOC3",7,27.7165887666917,0.00311981747145116,0.0119103335288349
"ODF2",11,42.6740292625643,0.00312744807463451,0.0119368194235441
"LEMD2",8,33.6852534795892,0.00312821798960636,0.0119371135643251
"ORMDL2",5,22.4577530234198,0.00313205243565593,0.0119490990730549
"SYT2",1,2.32705423534673,0.00314012200894384,0.0119772331397152
"FAM171B",1,5.72620575420667,0.00314226856246549,0.0119827678315002
"CTD-2207O23.12",1,1.19772564884238,0.00315035286976001,0.0120059740990967
"LINC00205",1,3.98089570490356,0.00315044453549343,0.0120059740990967
"TUG1",6,29.2874491323963,0.0031496691115721,0.0120059740990967
"AKR7A3",1,1.68378234856949,0.00315668571974366,0.012027098245348
"SNCG",4,15.101272214113,0.00316374089447424,0.0120513137012816
"MMP28",2,2.77649069296432,0.00317126742948263,0.0120746445397914
"PURA",1,6.47471213966248,0.00317099901059277,0.0120746445397914
"LY6G5B",6,18.6511544357392,0.0031741052783051,0.012082037865428
"PER1",9,23.251337193788,0.00317461172539279,0.012082037865428
"RP11-585P4.5",1,3.61869966851914,0.00318424041529662,0.0121160066508714
"SLC44A5",2,4.40867146293416,0.00318809543577488,0.0121279965252739
"LAMC2",2,12.0478959207239,0.00320045946448937,0.0121723435129553
"IFI16",3,4.95779536697827,0.00320970303120832,0.012204805456784
"KANSL1",7,22.3184280937264,0.00321061774572648,0.0122055898369642
"MMP17",7,13.3808045336869,0.00321829944422991,0.0122320937843894
"RP11-223I10.1",1,1.27092465471122,0.00321997985773156,0.0122357814223328
"BCHE",3,6.98129904630952,0.00322147143445064,0.0122387500207608
"BTD",5,16.7125536890495,0.00322251690016165,0.0122400228555743
"KLHL24",3,9.30432884546262,0.00322324868740156,0.0122401039531059
"ZNF74",6,19.6669306278442,0.00322666244276524,0.0122503673923319
"SLC9A7",3,11.9441214521958,0.00323786503448904,0.0122901909405622
"AKR1A1",10,43.8965304446889,0.00324430443384244,0.0123119209450818
"PTCH1",7,18.8669790136791,0.00324530803978789,0.0123130174449473
"IMPAD1",2,11.1275222024938,0.00324997486669269,0.0123280090220714
"PACSIN1",2,5.63190661242926,0.00325174030520409,0.0123319906930137
"JKAMP",13,47.6378473012536,0.00325307443815006,0.0123343352761636
"RNF8",7,26.8724723281715,0.00325531646681202,0.0123401204415191
"SURF2",2,9.00011802171512,0.0032612024803112,0.012359713491703
"LINC00669",1,4.72512753998965,0.00326740314706085,0.0123804901738974
"BCL9",4,15.01442561196,0.0032767728285887,0.0124132627668766
"HNRNPM",10,40.8711489952939,0.00328465873537781,0.0124404012644151
"SLC16A5",6,22.5884150639389,0.00329239520661718,0.0124642225916958
"SBK1",1,3.64379216358669,0.00329197573005269,0.0124642225916958
"LPCAT4",9,36.6984455007627,0.00329610471405528,0.0124755246305928
"PACERR",1,2.96418172799723,0.00329699573883597,0.0124761562891291
"ASAP1",6,33.6756213686928,0.00330193945898665,0.0124921201007644
"EIF3D",10,44.3672597780882,0.00330759459973591,0.0125107678065532
"AC026150.8",1,2.95280295130395,0.00331983603341949,0.0125543140956506
"ZNF235",3,11.6659867209911,0.0033282244051508,0.0125832737055833
"GCLM",4,24.7671126212282,0.00333428267475321,0.012601310081857
"ADRA2A",1,1.52619112821123,0.00333445775513299,0.012601310081857
"PRKDC",4,22.8616296269559,0.00333875749422215,0.0126147922956038
"SYNGAP1",6,20.9128189970286,0.00334031172314976,0.0126178975396069
"KIAA0391",9,34.9692862103648,0.00334215835458163,0.01261933953344
"PSMC3IP",7,27.5024728545624,0.00334199945619401,0.01261933953344
"MEGF9",1,8.15953827198399,0.00335169633364734,0.0126525802218252
"MAGED2",9,43.0191469087834,0.00335442403062664,0.0126601033129609
"RP11-465B22.3",4,7.81261555800438,0.00335955267187495,0.0126766826508396
"PTK7",4,10.3871243618229,0.00336256753546707,0.0126852805054876
"LANCL1",4,20.8404073760888,0.0033637958362071,0.0126871362657645
"RNF182",2,4.68954618432391,0.00336720858399562,0.0126972284293413
"H2AFV",7,32.588697119781,0.00336925484389363,0.0127021644869679
"MRPL16",3,10.697764578092,0.0033767038369767,0.0127274623511861
"PIAS4",2,9.83745930155558,0.00338550012606978,0.0127578262624795
"CEP170",16,56.3052088145233,0.00338673069548262,0.01275967267712
"GABPB1",8,29.3269283291802,0.0033936228667364,0.0127800499171588
"STEAP2",7,24.8292651938584,0.00339293917483285,0.0127800499171588
"TIA1",16,60.6624829407387,0.00340273670015214,0.0128115713738901
"GOLGA8N",1,2.52632914892649,0.00341171470749948,0.0128425677726696
"FST",4,15.5693771062764,0.0034162259034977,0.0128567400811188
"ZMYND8",9,29.8274934449025,0.00341831001964124,0.0128617740398338
"NDRG4",18,44.8003058610736,0.00342180875443619,0.0128721272991662
"CGGBP1",6,28.8477630343171,0.00342911669175948,0.012896802331876
"THAP3",5,15.3062776990947,0.00343547325578019,0.0129178892893577
"RIMS4",1,3.71219215772222,0.00343663439796188,0.01291809797211
"RP11-567M16.6",1,4.18322632007624,0.00343702833038204,0.01291809797211
"CDC16",7,32.5906919526246,0.00344910609821862,0.0129578388500237
"KDM4C",7,22.7830029010053,0.003448628167874,0.0129578388500237
"P4HTM",7,23.1601929827876,0.00345243262671574,0.0129675085514902
"PLD3",17,67.3874293976998,0.00345389882765674,0.0129701880779638
"BAG1",6,28.3370290018065,0.00345655270322354,0.0129773254573629
"RTDR1",2,4.55968354673225,0.00346777589000672,0.0130166254485677
"LURAP1L",2,9.38384603823636,0.00347007032986919,0.0130224007216982
"POLE3",4,22.6000637660889,0.00347422337784651,0.0130351469026388
"RP11-1000B6.7",1,3.82073348277314,0.00347945411471875,0.0130519300985172
"PAQR9",1,5.11513914354004,0.00348977220319658,0.0130877852174301
"LSM12P1",1,5.32227306929937,0.00349552599245465,0.0131065108430906
"TRIOBP",6,24.0142204230202,0.0034990744306329,0.0131169611325879
"PCDH1",3,4.31570988686293,0.00350167966105889,0.0131238718469401
"FBXL21",3,6.98622571744064,0.0035027645119064,0.013125082595832
"MANBAL",5,22.5906085236316,0.00350837952987125,0.0131432639530662
"WSB1",10,39.9394985743291,0.00351071822781474,0.0131491661623957
"FNDC4",1,3.24955695673384,0.00351160810338983,0.0131496405158234
"IFI30",2,8.56220573403147,0.00351723666488755,0.0131678553888196
"DENND5A",11,40.0937031863783,0.00351967467515104,0.0131741201342988
"TFAP2C",2,8.05426851876521,0.00352341089545089,0.0131852402949008
"FAM196A",1,3.80832654614297,0.00354571622239796,0.0132658294887502
"FAM200A",2,9.5689707570055,0.00355122988756082,0.0132835735416382
"RP11-345J18.2",1,2.86397195110381,0.00355923545055244,0.0133106289510675
"PROCR",1,7.35727713916799,0.00356106305697814,0.0133145736563968
"INPP5E",1,6.19137558813922,0.00356353353262604,0.013320919772969
"NME1",9,34.5615292536991,0.00357634109261319,0.0133658960270353
"DDX51",6,24.8665045001949,0.00358186007085481,0.0133836189895375
"MMADHC",2,12.7615292578012,0.00359148659938868,0.0134166787989739
"OPHN1",1,5.75494538706262,0.00359265692736241,0.0134181413833789
"DENND1B",7,20.4414011566717,0.00359534356452682,0.013425265338802
"SPATA12",1,2.66367364342784,0.00360201168613056,0.0134472501279184
"SC5D",6,17.3927121699077,0.00360425914746687,0.0134527254878048
"CIDEC",1,4.3590675608916,0.00360771346201046,0.0134627020223041
"ABCB5",1,0.880447101242316,0.00361517040193362,0.013487607374386
"MTMR8",1,2.95197287378919,0.00361846574298552,0.0134969790616795
"ELP5",9,36.4300491125534,0.00361999445023415,0.0134997585244771
"UBE3C",7,24.9315963752841,0.00362572502968727,0.0135181934262055
"KGFLP1",1,3.61760984308725,0.0036265070529875,0.0135181934262055
"POC1B-GALNT4",2,7.38845112309275,0.00362993792110605,0.0135280554710656
"NUP62",10,39.0534376041577,0.00363431700715737,0.0135414463054313
"TATDN2",4,22.2411965152044,0.00363719961010962,0.0135474526018068
"UBE3D",3,8.00088194759777,0.00363750163886228,0.0135474526018068
"RPA1",4,19.8575816092599,0.00364304270466574,0.0135651572852142
"AC027612.6",5,17.4717744172523,0.003645658809741,0.0135719653485367
"ARHGAP42",4,14.6682876236364,0.00365596275581017,0.0136073843853647
"KCNF1",1,4.91217279212703,0.00367327768121319,0.013668877142467
"HERC2P9",8,27.2018200896803,0.00368159332272219,0.0136968627417794
"MRPL45",2,11.1856853788612,0.00368785402377282,0.0137171927840203
"GRAMD1C",3,3.83364525137785,0.00369346576480645,0.0137351007256314
"CAB39",5,18.7597649481844,0.00370772103686286,0.0137832009260696
"NOL6",4,19.4670451255478,0.00370800024913417,0.0137832009260696
"RXFP4",1,1.18256574664319,0.00371910249195959,0.0138214876691052
"ZNF384",12,53.4567551321783,0.00372338239290736,0.013832482759782
"CMTM8",1,4.76924498177422,0.00372366678506406,0.013832482759782
"TFF1",1,2.31682732718409,0.0037288926660512,0.0138489096234956
"MIR4701",1,2.21056723831424,0.00373145540955053,0.0138554407868849
"DNAL1",3,13.5872421176348,0.00373692247525236,0.0138727509860209
"BCLAF1",15,70.7528458929849,0.00373812113926807,0.0138742113546854
"MYB",1,1.77866197494665,0.00374180969597822,0.013884910457034
"CYTH3",7,18.8656658757809,0.00376130411310835,0.0139542438769905
"CAPN2",8,34.5560513747702,0.00377288992096239,0.0139942132289044
"PPT1",6,19.4865514509501,0.00378100388930753,0.0140212905744467
"SLC39A4",4,14.9419031037026,0.00378758555920909,0.0140426751882103
"PNN",4,17.8575915520826,0.00379911624457048,0.0140823953910725
"RAB34",17,73.8729674738702,0.00380551123473017,0.0141030658341936
"GARS",7,23.7859019457636,0.00380746204862089,0.0141072609969224
"PSMG3",3,14.2961075148058,0.00384875572241933,0.0142571946552489
"TNKS1BP1",7,29.8312267036496,0.00385901072605374,0.0142921100170206
"NUF2",9,29.6580645054809,0.003871822318774,0.014335767760023
"GSN",14,41.984625172048,0.00387246289135451,0.014335767760023
"ATR",5,17.3393615658893,0.00387613410717004,0.0143462759468169
"LBX2-AS1",2,6.3883647429136,0.00387900719626172,0.0143538262423525
"H2AFX",2,12.0089297875049,0.00388113771170895,0.0143586260758071
"PRKG1-AS1",3,8.94953533817459,0.00389135221601247,0.0143933248882951
"OTUB1",9,34.441947331105,0.00389682229727021,0.0144104639106393
"GGT5",4,7.93698012979635,0.00389797494168513,0.0144116331052131
"PSMC1",6,31.2311064117485,0.00391236619922873,0.0144617372337507
"RP11-284F21.7",1,4.89154782225829,0.0039167853640202,0.0144749667603398
"GALE",12,40.6043452984684,0.00392428012705577,0.0144994941554604
"MT-ND6",1,9.14057746308771,0.00392510538865095,0.0144994941554604
"WIBG",5,19.3893431300965,0.00392619713673899,0.0145002051154778
"SPAG9",11,49.771461633187,0.00392782269858582,0.0145002051154778
"SORBS3",16,58.9332573164731,0.00392779295872788,0.0145002051154778
"SDE2",1,6.66371849197636,0.00393162147566641,0.0145111196238767
"TNFSF13",5,10.0750780737323,0.00394333764711204,0.0145512453035111
"SOWAHA",1,2.54205672239775,0.00395389916821751,0.014587093954865
"ZNF343",5,19.7989880153008,0.00396812329178321,0.0146333676412023
"STAG3L4",3,12.1355489908044,0.00396814055486082,0.0146333676412023
"MACF1",14,54.4650147458061,0.00397718701765359,0.0146633577758279
"TMTC2",3,11.072910406125,0.00397797517233846,0.0146633577758279
"RP11-480A16.1",1,5.65077685851319,0.00398055967489314,0.0146697460189805
"AC018766.5",3,9.48347780534506,0.00398966257561804,0.0147001489553728
"HDAC2",8,35.1683536752789,0.00399586199218675,0.0147198431181068
"FXYD6",2,3.47775758637296,0.00399756553003906,0.0147229706107403
"LRIG1",5,16.766118127165,0.0040009840513294,0.0147292637222979
"ACER2",1,3.90728749053247,0.00400077005275877,0.0147292637222979
"PAQR6",4,12.5577720302528,0.00400977573579237,0.0147584759991384
"RP11-196G18.23",1,4.79006547792487,0.00401966001868577,0.0147916963823018
"FAXDC2",1,2.22857385169235,0.00402484856231712,0.0148076267094089
"TPRKB",10,42.8684073105316,0.00404432553760242,0.0148761068931153
"TPST1",2,8.55504211967588,0.00405216957411472,0.014901777927945
"GTF3C2",8,33.8305438246008,0.00405644302636419,0.0149143100514786
"HGH1",5,21.2146146215405,0.00406403870578913,0.0149390490424666
"COPS4",5,19.7673649576117,0.00409747344885818,0.0150587393452171
"NMD3",6,22.9684539500137,0.00409878502431631,0.0150603470215282
"CFAP36",6,30.1798967833317,0.00410452457864396,0.0150782204617179
"ZPR1",3,11.3597080646118,0.00410961470205792,0.0150937010662451
"C1orf213",2,6.32479126623177,0.00411366634295331,0.015105361769553
"SLC9A8",3,16.012897979452,0.00411495221837545,0.0151068637908354
"UTP18",4,15.8011816710809,0.00412689267621559,0.0151442457760423
"TMEM243",3,11.5930771450357,0.00412603797344367,0.0151442457760423
"LMO4",4,16.8786688989371,0.00413053297051939,0.0151543766075551
"RNF34",9,33.4030264451096,0.00414145780135952,0.0151847577058147
"EPDR1",3,15.3675811557951,0.00414066447415438,0.0151847577058147
"DDX56",11,52.1983512553822,0.00414117678626702,0.0151847577058147
"TTLL4",11,36.7194333434925,0.00414638662068447,0.0151995946995261
"SLC28A2",1,1.40566975407722,0.00414997492946728,0.0152095124568798
"RP11-20I23.2",1,3.29187296108483,0.00418917112448074,0.0153498998944447
"IARS",7,36.241608240653,0.00419073255826154,0.0153523562080136
"ARHGAP11B",6,25.3227844926519,0.00419422701086052,0.0153618914052117
"SDCBP2-AS1",3,9.59216793302389,0.00419634773373447,0.0153663921582383
"IFI6",2,6.13616634481089,0.00420127258437957,0.0153770944629741
"KIAA0930",6,25.8975811313439,0.00420038767419926,0.0153770944629741
"MGAT4B",19,71.7101833167778,0.00420194792104487,0.0153770944629741
"HEY1",1,3.2303354185,0.00420482438720775,0.0153843532315146
"BTBD6",4,15.1365806066553,0.00420648914156395,0.0153871765222941
"FRMD4B",4,11.2257454061788,0.0042073895324328,0.0153872031955603
"CCM2",9,32.2173563754496,0.00420962848189624,0.0153921241754224
"LRGUK",1,2.13233936137266,0.00421852613670546,0.0154213848523867
"MGAT5",3,13.016214390692,0.00422135590508045,0.0154284558524886
"TM4SF1",5,35.6648535385534,0.00422477142206615,0.0154376642271003
"LRRIQ1",4,10.9463287178747,0.00423388832560225,0.0154676976170062
"PRPF4B",7,32.3209248729969,0.00423581581404354,0.0154714586941183
"APOA1BP",4,17.5304686622962,0.00424372597604003,0.0154970654601936
"SPPL2A",4,21.7743823216777,0.00424982367011755,0.0155160440797744
"MYBL2",2,14.3398693564611,0.00426914524384148,0.0155832846199459
"ASIC1",6,17.2425462449254,0.00427448840135852,0.0155994833016323
"EIF3G",12,41.5996866492898,0.00427625770954457,0.015599962457625
"NUP43",3,12.3853176082822,0.00427643059303286,0.015599962457625
"SH3RF2",5,18.2793662885948,0.00428040034830766,0.0156111383575344
"PPP1R35",4,11.6025424266061,0.00428218144632529,0.0156143289182515
"LRRC55",1,1.25557074313904,0.00428612240335571,0.0156253920625086
"LLGL1",3,13.8787168899296,0.00429396828976928,0.0156506832376634
"RP11-210M15.2",1,5.92165075394311,0.0043011130340438,0.0156734087274832
"ZNF202",8,25.083062141411,0.0043082396790985,0.0156927402602935
"STXBP2",15,45.1986373326687,0.00430749209880146,0.0156927402602935
"TIGD2",1,5.64470302351975,0.0043108434874463,0.0156989056109094
"RPS3A",11,35.2408592041609,0.00431396910640712,0.0157069682447777
"FRAT1",1,4.42603969150132,0.00432736139181362,0.0157524000463885
"SFXN4",6,21.7202322879126,0.00433023995070365,0.0157578862361462
"TSPYL2",5,20.7434204769892,0.00433069773800872,0.0157578862361462
"USP16",6,25.0784688199358,0.00434906391081422,0.0158213729137285
"RPUSD2",3,11.9208877223854,0.00436955950104976,0.015892577716611
"LTBP4",19,55.3438631339682,0.00437154062827334,0.0158964274977884
"VPS54",4,19.5024534266966,0.00438894817969426,0.0159562678272507
"MIR25",1,4.59119152541563,0.00438984906269477,0.0159562678272507
"PAPD5",3,11.4086188855849,0.0043984733554548,0.0159842432906835
"PLEKHG3",6,27.4938937708857,0.00440809847030926,0.0160158432190971
"JAZF1",1,5.03814340947018,0.00441667470484046,0.0160436197532567
"RNF113A",1,5.98712815789547,0.00442111969639223,0.0160563809547095
"C12orf65",5,19.8760987916769,0.00443677905335464,0.0161098559136453
"INIP",6,20.5710745440171,0.00444492913582209,0.0161360480575387
"RP11-528A4.2",1,1.72752491209455,0.00447042969913123,0.0162229550223784
"SRF",1,7.03411215509399,0.00447075224599528,0.0162229550223784
"AP5M1",7,26.9405221984024,0.00447748057404192,0.0162439487913599
"CGB8",1,2.48694319492334,0.00449232195183827,0.0162943610333098
"AP2A1",5,20.7660166080284,0.00449588410082242,0.0163038491208313
"CLUHP3",4,15.9516274241271,0.00451268457308633,0.0163581659322802
"RP11-104N10.2",1,5.08802003520914,0.00451276119775539,0.0163581659322802
"RAPGEF3",2,4.63165015061321,0.00452013502785926,0.0163814485475362
"CHCHD4",2,11.3349527519423,0.00452306739935344,0.016388628438162
"BRD2-IT1",1,2.83096418333293,0.00453197822225971,0.0164174627399732
"APOL6",1,6.12944130829484,0.00454997761980643,0.0164792021046132
"AK1",6,19.6968326793406,0.0045547965997181,0.0164931884439981
"PSMA7",6,26.8359023435771,0.00456319199768265,0.0165166459932929
"SIGMAR1",6,24.2092890177866,0.00456305933294869,0.0165166459932929
"PLCL2",3,11.807680929759,0.00456747553072412,0.0165286779917761
"AC005609.18",1,1.53876523757699,0.00456951398280606,0.0165325821944069
"KLF17",1,1.79355732491838,0.00457225155950451,0.0165390136717832
"MAP2K3",10,34.4167401198733,0.00457620114682201,0.0165498256840043
"MRPS31",3,9.10701801797392,0.00458717343886028,0.0165808660355292
"SLC27A4",2,11.0552817141724,0.00458670852423014,0.0165808660355292
